RegionID,SizeRank,StateName,Lstate,1/1/1996,2/1/1996,3/1/1996,4/1/1996,5/1/1996,6/1/1996,7/1/1996,8/1/1996,9/1/1996,10/1/1996,11/1/1996,12/1/1996,1/1/1997,2/1/1997,3/1/1997,4/1/1997,5/1/1997,6/1/1997,7/1/1997,8/1/1997,9/1/1997,10/1/1997,11/1/1997,12/1/1997,1/1/1998,2/1/1998,3/1/1998,4/1/1998,5/1/1998,6/1/1998,7/1/1998,8/1/1998,9/1/1998,10/1/1998,11/1/1998,12/1/1998,1/1/1999,2/1/1999,3/1/1999,4/1/1999,5/1/1999,6/1/1999,7/1/1999,8/1/1999,9/1/1999,10/1/1999,11/1/1999,12/1/1999,1/1/2000,2/1/2000,3/1/2000,4/1/2000,5/1/2000,6/1/2000,7/1/2000,8/1/2000,9/1/2000,10/1/2000,11/1/2000,12/1/2000,1/1/2001,2/1/2001,3/1/2001,4/1/2001,5/1/2001,6/1/2001,7/1/2001,8/1/2001,9/1/2001,10/1/2001,11/1/2001,12/1/2001,1/1/2002,2/1/2002,3/1/2002,4/1/2002,5/1/2002,6/1/2002,7/1/2002,8/1/2002,9/1/2002,10/1/2002,11/1/2002,12/1/2002,1/1/2003,2/1/2003,3/1/2003,4/1/2003,5/1/2003,6/1/2003,7/1/2003,8/1/2003,9/1/2003,10/1/2003,11/1/2003,12/1/2003,1/1/2004,2/1/2004,3/1/2004,4/1/2004,5/1/2004,6/1/2004,7/1/2004,8/1/2004,9/1/2004,10/1/2004,11/1/2004,12/1/2004,1/1/2005,2/1/2005,3/1/2005,4/1/2005,5/1/2005,6/1/2005,7/1/2005,8/1/2005,9/1/2005,10/1/2005,11/1/2005,12/1/2005,1/1/2006,2/1/2006,3/1/2006,4/1/2006,5/1/2006,6/1/2006,7/1/2006,8/1/2006,9/1/2006,10/1/2006,11/1/2006,12/1/2006,1/1/2007,2/1/2007,3/1/2007,4/1/2007,5/1/2007,6/1/2007,7/1/2007,8/1/2007,9/1/2007,10/1/2007,11/1/2007,12/1/2007,1/1/2008,2/1/2008,3/1/2008,4/1/2008,5/1/2008,6/1/2008,7/1/2008,8/1/2008,9/1/2008,10/1/2008,11/1/2008,12/1/2008,1/1/2009,2/1/2009,3/1/2009,4/1/2009,5/1/2009,6/1/2009,7/1/2009,8/1/2009,9/1/2009,10/1/2009,11/1/2009,12/1/2009,1/1/2010,2/1/2010,3/1/2010,4/1/2010,5/1/2010,6/1/2010,7/1/2010,8/1/2010,9/1/2010,10/1/2010,11/1/2010,12/1/2010,1/1/2011,2/1/2011,3/1/2011,4/1/2011,5/1/2011,6/1/2011,7/1/2011,8/1/2011,9/1/2011,10/1/2011,11/1/2011,12/1/2011,1/1/2012,2/1/2012,3/1/2012,4/1/2012,5/1/2012,6/1/2012,7/1/2012,8/1/2012,9/1/2012,10/1/2012,11/1/2012,12/1/2012,1/1/2013,2/1/2013,3/1/2013,4/1/2013,5/1/2013,6/1/2013,7/1/2013,8/1/2013,sep213,10/1/2013,11/1/2013,12/1/2013,1/1/2014,2/1/2014,3/1/2014,4/1/2014,5/1/2014,6/1/2014,7/1/2014,8/1/2014,9/1/2014,oct214,11/1/2014,12/1/2014,1/1/2015,2/1/2015,3/1/2015,4/1/2015,5/1/2015,6/1/2015,7/1/2015,8/1/2015,9/1/2015,10/1/2015,11/1/2015,12/1/2015,1/1/2016,2/1/2016,3/1/2016,4/1/2016,5/1/2016,6/1/2016,7/1/2016,8/1/2016,9/1/2016,10/1/2016,11/1/2016,12/1/2016,1/1/2017,2/1/2017,3/1/2017,4/1/2017,5/1/2017,6/1/2017,7/1/2017,8/1/2017,9/1/2017,10/1/2017,11/1/2017,12/1/2017,1/1/2018,2/1/2018,3/1/2018,4/1/2018,5/1/2018,6/1/2018,7/1/2018,8/1/2018,9/1/2018,10/1/2018,11/1/2018,12/1/2018,1/1/2019,2/1/2019,3/1/2019,4/1/2019,5/1/2019,6/1/2019,7/1/2019,8/1/2019,9/1/2019,10/1/2019,11/1/2019,12/1/2019,1/1/2020,2/1/2020,3/1/2020,4/1/2020,5/1/2020,6/1/2020,7/1/2020,8/1/2020,9/1/2020,10/1/2020,11/1/2020,12/1/2020,1/1/2021,2/1/2021,3/1/2021,4/1/2021,5/1/2021
42,34,Nevada,NV,232801,232729,232911,233082,233417,233625,233949,234589,235280,235934,236278,236812,237358,238124,238580,239312,239878,240386,240696,240661,240842,241049,241649,242176,242981,243755,244559,244922,245141,245759,246237,246717,246820,247216,247673,247903,247608,247271,247226,247530,248146,248931,250478,251809,253063,253837,254802,255775,257017,258087,259266,260471,261631,262599,263122,263818,264790,265940,267189,268387,269721,271280,272700,274012,275254,276696,278246,279964,281680,283369,284737,286298,287745,289215,290611,292297,293864,295280,296252,297481,298409,300250,302358,305090,307801,310420,312629,314755,317182,319871,322384,325553,329031,333905,339569,346265,353777,360701,369578,377631,388922,401171,417577,431459,447465,459447,471368,479919,487724,498545,507283,518662,524153,529372,530796,535196,537808,541357,544001,546575,549566,550166,552801,554262,556592,557070,556751,555164,552774,549935,547815,546928,546327,545450,542889,537777,532315,527099,522029,516105,509307,502209,493216,483069,470720,456628,442623,431216,422147,412077,401460,389839,378229,366566,354402,344334,333927,326235,318183,310529,301357,292473,284285,278415,273991,270961,268441,265275,264216,262960,262251,260438,258519,257978,257041,256061,253719,251353,249819,248391,245520,242187,238907,236314,234547,231637,229764,226743,225466,224180,223183,222326,222166,222042,221829,222267,223044,224949,226383,229435,232314,235386,238542,242259,246797,251879,258081,263794,270027,276423,283406,289480,295119,300020,304591,307609,310227,312591,314650,316244,316785,317066,318206,319145,319397,320862,322589,326168,328316,330686,332384,334428,337207,339220,340121,341559,343903,346010,347246,349163,351910,354378,355532,357471,359178,361494,363121,364845,366452,367181,368695,368112,369184,370285,374656,377789,381006,383914,388171,391743,396289,401598,407434,413068,417004,421484,424427,428297,432151,437786,442809,447799,450354,451921,452365,454461,456525,458587,458935,459673,460363,461083,459996,458151,456296,456688,458414,460064,462484,464928,469277,472838,473031,471604,471638,475651,481198,486098,491263,496759,503015,510240,518250,527887,541854
41,35,New Mexico,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,222314,222932,223473,224155,224555,224852,225240,225546,225660,225776,225810,225743,225652,225394,224986,224803,225180,225590,226027,226207,226673,226863,227042,227268,227517,227773,227916,228390,228370,228531,228415,228840,229209,229873,230718,231511,232405,233058,234245,235131,236198,236941,237562,238154,238599,239220,239690,240508,241098,241766,241794,242123,242628,243463,244294,244995,245616,246306,246924,247575,248183,248895,249729,250526,251413,252309,253414,254654,256230,257568,259131,260105,261247,262545,264373,266172,267585,268582,269760,270962,272311,273858,275398,277566,279428,281388,283076,285500,288362,291884,295242,298712,302181,305684,309276,312911,316937,320726,324215,327057,329837,332677,335471,337847,339448,340693,341759,342602,343845,345033,346644,347774,348762,348790,348670,348557,348816,348629,348246,347824,346676,345255,342644,340603,338162,336634,334455,332597,330733,329053,327085,324330,322523,320793,320908,320058,319489,317893,317786,317253,316482,314987,313854,313314,312323,311571,309803,308138,306327,304756,302216,299728,297689,297359,297061,296789,295377,293286,291082,289803,288946,288362,287887,287464,287077,286244,285503,284346,283811,283786,284080,284289,284095,284504,284459,284740,283941,283273,282657,283275,284189,285481,286881,287820,289154,289280,290295,290620,292491,293978,295260,295304,294876,294308,293431,292936,292192,292477,292634,293740,293930,293851,293465,293506,294253,294764,295499,296093,297083,297580,297493,296575,296309,296877,298093,299435,300165,301042,301728,302596,302894,303423,304558,306201,307559,308101,308386,308297,308783,309380,310466,311665,312931,313943,314207,314663,314918,315641,316714,318518,320234,321415,322137,322315,323023,324050,326354,328276,330440,332384,333970,335083,336269,338061,340297,342314,344012,345394,346201,346883,347927,349192,350588,352291,354555,356780,358625,360786,363629,366888,370398,374486,378578,382937,387749,392869,397984,403464
61,36,West Virginia,WV,125610,125559,125508,125429,125356,125303,125255,125169,125007,124865,124867,124967,125835,126696,127630,127937,128182,128376,128493,128794,129128,129575,129953,130442,129892,129178,128359,128278,128492,128821,129347,129754,130351,130760,130853,130530,130036,129783,129468,129507,129447,129509,129584,129517,129314,129039,129076,129240,129808,130431,131141,131530,131803,132114,132426,132922,133436,134072,134974,136057,137306,137842,138294,138505,139105,139550,139946,140325,140719,141113,141267,141378,141415,141784,142201,142695,143040,143455,143886,144410,144939,145628,146055,146404,146617,147194,147764,148459,149062,149741,150328,150810,151339,151827,152554,153373,154304,155194,156328,157307,158095,158701,159650,160983,162241,163368,164380,165386,166484,167788,168961,170303,171534,172867,174050,174603,175209,175676,176647,177614,178602,178789,178750,178543,179104,179729,180243,180809,181636,182650,183144,183247,182986,183145,183472,183952,184057,183980,183873,183954,184411,184914,185398,185555,185534,185536,185366,185280,185086,184997,184974,184765,183902,182869,182024,181668,181848,181727,181545,180709,179899,178952,178021,177182,176136,175246,174270,173754,173214,172969,173012,173333,173525,173652,173633,173666,173506,173202,172790,172398,171873,171297,170462,169866,169498,169450,169385,169296,169303,169354,169509,169548,169600,169642,169743,169785,169742,169667,169695,169734,169941,170159,170406,170499,170715,171036,171483,171876,172255,172595,172997,173357,173789,174230,174734,175198,175493,175631,175747,175943,176197,176419,176652,177008,177405,177863,178227,178623,178999,179508,179977,180430,180848,181252,181640,181947,182351,182709,183118,183413,183841,184140,184552,184860,185216,185460,185651,185793,185758,185712,185648,185806,185860,186034,186147,186497,186876,187437,188080,188875,189720,190620,191508,192225,192930,193575,194148,194545,194851,195101,195286,195423,195683,195902,196263,196685,197322,198027,198815,199588,200264,200884,201499,202174,202711,203173,202931,202887,202950,203304,203681,204131,204865,205586,206301,207127,208073,209162,210816,212417,213946,215349,216842,218458,220076
38,37,Nebraska,NE,142979,143477,143731,144482,145008,145814,146537,147320,147983,148650,149419,150038,150659,151198,152020,152732,153527,153976,154509,155064,155719,156450,157107,158055,159081,159928,160518,160453,160928,161497,162585,163356,164260,164997,165668,166207,166664,167215,168051,170262,172072,173481,173621,174122,174573,175126,175575,176070,176437,176994,178023,178824,179446,179578,180094,180552,181060,181501,182073,182567,183195,183569,182536,181117,179806,179952,180293,180644,180926,181180,181410,181671,181956,182236,183025,183795,184694,185116,185506,185909,186314,186863,187389,187980,188569,189175,189951,190747,191557,192137,192790,193395,194226,194977,195781,196436,197097,197862,198602,199381,200121,200945,201778,202601,203137,203642,204118,204893,205601,206253,206907,207505,208158,208736,209338,209951,210579,211217,211771,212166,212654,213196,213742,214247,214683,215260,215532,215617,215730,216243,216785,217122,217293,217458,217487,217412,217102,216359,216015,215899,216020,215426,214945,214536,214000,213049,211971,211203,210653,210506,210321,210021,209301,208573,207783,206915,206232,205951,206407,206424,206621,206643,207003,207344,207977,208779,209493,210250,210950,211462,211249,211736,211695,211561,210317,209167,208038,207104,206213,205635,205332,205210,205005,204127,203623,203248,203480,203772,203846,204174,204285,204208,203429,202590,202497,202945,203670,204208,204916,205442,206343,206759,207692,208573,210482,212083,212917,213054,213046,213555,214075,214780,215343,216109,216661,217180,217154,217472,218261,219687,220792,221534,222095,222586,223007,223416,223849,224684,225578,226763,227823,228844,229868,230860,231781,232725,233604,234516,235535,236222,237000,237306,237633,237830,238531,239532,240818,242105,243500,244818,245936,247117,248321,249888,251716,253535,254901,255978,257062,258188,259396,260752,262258,263768,265108,266435,267467,268661,270002,271405,272331,273151,273935,274727,275645,276786,278033,278885,279787,280920,282280,283538,284905,286226,287358,288098,288535,289051,289962,291062,292313,293301,294010,294704,295589,297059,298845,301115,303775,306517,309217,312275,315593,319353,323632
20,38,Idaho,ID,205338,205148,205190,205156,205128,204913,204626,204583,204543,204645,204651,204896,205369,206072,206457,206642,207034,207942,209106,209968,210690,211163,211669,211901,211913,211624,211619,211857,212051,211931,211784,211584,211751,211970,212397,212686,212859,213334,213673,214090,214052,214059,213792,213824,213737,213944,214197,214722,215275,215582,215874,216106,216830,217579,218316,218985,219508,220000,220406,220870,221705,222412,223392,224118,224659,224891,225383,225946,226570,227030,227414,227764,227880,228198,228516,228783,229019,229393,229750,230077,230416,230946,231570,232055,232537,233011,233101,233682,234311,235178,235724,236240,236988,237239,237504,238152,239241,240512,241833,243070,244341,245307,246565,247582,248589,248907,249645,251031,253428,256203,259231,261646,264339,267211,271418,276411,281421,291537,300044,307199,309746,313137,317265,322580,327749,333860,337463,340695,343593,340538,339385,337926,341303,341681,341656,341702,342566,342343,342582,342423,342378,342980,343051,343558,343455,344603,344747,343832,340956,338208,335781,333406,330806,328401,325470,321944,317967,313649,309622,305264,301446,298336,295336,292307,289299,286589,284305,282719,280564,278882,276559,275375,274133,271565,268188,265074,262202,259421,256540,253823,251632,249246,247438,244725,242534,241386,241339,240972,240758,240804,241426,241829,242149,242967,244010,246292,248431,250660,252730,255638,258481,261219,263219,265647,268525,270955,273868,275782,278270,280164,282446,284230,285797,287196,288659,289600,290041,290921,291747,292708,293122,293696,293872,293814,294088,294616,295612,296820,298088,299518,300632,302360,303820,305542,306951,308837,310302,311789,313162,315078,317957,320274,322549,323623,325482,327059,329004,330841,333228,335815,338101,340186,341174,342844,344533,347703,350292,353065,355747,358642,361711,364458,367665,370740,374291,377826,381409,385074,389420,394471,399639,403643,407049,410337,414114,417588,421274,424110,427755,430660,434044,436599,439699,443332,447114,450229,452002,453857,456067,459569,463282,467582,471551,476025,480611,486596,493606,502286,512803,524675,537365,550890,565365,581501,599576
18,39,Hawaii,HI,473920,472069,469984,465914,461111,456288,451688,448495,445675,442959,439960,437399,435597,433595,431254,428403,426407,424769,422936,420311,418047,416433,415371,413935,411448,409045,407722,407863,409010,410430,412467,413113,412861,411676,410635,409749,409258,409122,408500,407371,405773,404089,402368,401958,402138,403094,404774,407187,410828,413676,416782,418960,421641,424178,426325,428748,431098,433904,435556,437060,438152,439461,440783,442772,445412,447923,450485,452450,454618,456534,458879,461790,464214,466914,469281,472148,474394,477287,481298,486135,492100,496990,501980,506547,512389,518495,525394,531504,538354,544217,549613,555401,561743,571060,581144,589778,598776,607930,617886,627860,637897,650555,663944,677078,687910,698455,708802,721640,731827,743509,756077,771484,788221,804554,821163,837161,852976,866870,879328,892148,906287,919993,929234,937141,940710,943450,946857,949890,954561,955157,957551,957068,957608,956495,955826,953496,950684,948635,948532,950893,952467,953573,952914,951973,948997,945153,943406,941750,944341,944443,934984,920457,906769,901532,895408,887191,878298,868537,859947,850874,841095,828818,821632,817669,812798,804445,796893,795555,796772,801286,801905,805382,806038,812633,816879,820832,822776,823756,827026,825650,823900,819666,817430,811816,808624,805366,803594,799984,796082,794456,790205,788884,787508,787922,789328,790342,793087,791413,791809,789943,792858,794332,799156,801545,804273,806082,808640,814369,815910,818241,819276,828095,836322,845076,850557,857722,862673,868302,871312,873710,876429,882262,887578,891705,892820,892984,894451,896179,899387,901270,904787,908212,913231,915661,918644,917837,918006,919527,922374,924223,926390,929249,931938,933898,935579,939228,943094,949857,956398,962095,965391,969413,972762,975563,978254,981942,988545,993427,997478,997785,1000739,1004574,1010483,1014834,1018769,1022553,1026293,1029613,1030298,1031454,1033465,1037872,1039947,1040340,1039677,1039735,1040331,1041560,1042432,1041271,1038780,1037048,1037675,1038337,1037879,1036657,1034532,1033241,1033030,1034023,1034938,1037695,1039533,1041584,1041268,1043428,1047804,1054381,1062968,1072123,1081582,1091226,1102601,1115196,1131489
28,40,Maine,ME,186143,185519,185081,184148,183384,182635,182054,181610,181374,181392,181482,181544,182147,183041,184011,184546,185047,185736,186443,187003,187449,187575,187996,188625,188561,188154,187485,187642,187914,188203,188386,188991,189813,191000,191642,192264,192935,193973,195320,196712,198258,199979,201986,203569,204692,205557,207053,208700,210773,212856,214909,216748,218000,219187,220168,221678,223513,225541,227590,229785,232054,234003,235848,237515,239924,242326,244895,246915,249022,251039,253357,255544,257872,260383,263091,266100,268409,270816,273083,275622,277878,280066,282450,285062,287543,289780,291794,293838,296322,298873,301627,305309,309419,313916,316833,319586,321738,325022,328547,332429,336604,341083,345730,348497,350715,352418,355839,359036,363398,367006,370682,373303,375536,377215,378759,380208,381762,382962,384052,385153,385708,385796,385608,385656,385932,386261,386460,386758,386972,387293,387295,386926,386346,385529,384654,384026,383753,383368,382290,382194,381904,381980,380666,380207,379900,379669,378977,377133,375567,373412,372022,369279,367102,364984,363833,361705,358586,355386,351967,349451,345064,342061,339195,338299,337023,335506,334118,333406,332774,332308,332350,333208,334569,334422,333417,331907,330864,329885,328654,326983,326756,327124,327676,326519,325447,324667,324536,323957,323363,322732,321872,321232,320141,318821,317378,316922,317037,317833,318751,319405,319799,320195,321787,323338,324674,325369,326054,326025,325845,325770,325793,326521,326988,327702,327474,327228,327134,327038,326874,327583,328757,329792,330161,329870,330075,330323,330637,330571,330203,330998,332615,333575,334249,334502,335767,337077,337853,338532,339173,341172,343331,344877,345540,346842,347875,348944,349086,350189,352046,354066,356362,357850,359256,360227,361326,363016,364944,367166,369553,371183,372469,373569,374772,376008,378214,381104,384120,385425,386703,388237,390327,392162,393465,394224,394882,395973,396023,396386,396437,397863,399484,401761,403963,405594,407177,408887,410858,412418,414955,418283,422164,425517,427294,428636,430373,434023,438533,443866,449709,456426,463463,470375,477895,486551,497596
39,41,New Hampshire,NH,180539,180146,179874,179452,179544,179917,180522,180958,181374,181793,182308,183005,183759,184781,185842,186838,187384,187699,187934,188515,189275,190218,191165,192043,192964,194002,195194,196424,197504,198584,199660,200985,202474,204034,205434,206760,207943,209196,210715,212891,215227,217753,219969,221809,223401,224821,227064,229511,232502,235145,237801,239418,241004,242490,244789,247531,250370,253666,256612,259610,262347,265531,268581,271970,275656,279338,282813,285812,288918,291593,294347,297117,299917,302412,304636,307471,309875,312702,315328,318505,321626,324954,328195,331647,334953,338495,342191,345166,348299,351025,354121,356924,360012,363235,366091,368356,370759,373548,376527,379417,382712,386288,389512,392432,394931,397467,400248,403369,406474,409813,412980,416318,418810,420864,422973,424963,427261,429436,431560,433483,434990,434725,433787,433567,433812,434218,433248,432695,431506,429910,428195,426379,424618,422812,421996,420214,419232,417624,417038,415972,414794,413609,411531,409292,406386,404608,402291,401010,397825,394478,390715,387459,384520,381292,378830,376188,374347,372114,370096,366968,364511,362687,361186,359244,357091,355627,355051,354909,354765,353749,352742,351847,351579,350944,350750,350768,351264,350806,349389,347741,346392,346098,345402,344460,342462,340766,338531,337096,335578,334921,334100,333329,332456,331438,330297,329678,330119,331086,332369,332786,333066,333228,333858,334741,335481,336549,338512,340540,342117,343071,344122,345727,347597,349460,350876,352139,353140,354155,354580,355034,355215,355936,356707,357502,357989,358615,359700,360561,361828,362865,364428,365965,368143,369733,371145,371821,372603,373097,373722,375167,376277,376847,377083,377852,379313,380804,381957,383314,385000,387024,388686,389789,391208,394241,397120,399486,400178,401386,403328,405530,407541,409410,412050,414664,417139,418168,419706,421255,423491,425634,427326,429525,431062,432504,432834,433458,434459,435120,435539,435930,438110,440583,442780,443250,443645,443988,445037,445850,447696,450254,454311,457459,459626,460915,463411,467725,472939,478812,485147,492198,498921,506290,513283,522017,531543
50,42,Rhode Island,RI,213497,213589,213491,213285,212845,212240,211758,211473,211683,211931,212118,212167,212339,212254,212296,212428,213149,214025,214740,215115,214908,214728,214819,215233,215734,216282,216772,217079,217130,217332,217695,218502,219453,220514,221162,221780,222102,222873,223670,224930,226231,228033,229971,231702,233203,234689,236991,239410,242158,244753,247410,250019,252433,254201,255914,257260,258997,260572,262542,264831,267380,269730,272345,275030,277836,280816,283759,287198,290348,294216,297754,301583,304938,308633,312242,316247,320383,324561,328911,334458,341304,347517,352732,356839,361536,366248,371607,376647,382299,387875,394044,398913,403090,407148,412219,418022,423491,429359,434716,439765,444809,450759,456838,462311,466988,472278,477744,483364,489330,494346,498328,502364,506278,510330,513668,517951,522746,526847,529746,531544,532457,533678,535612,538270,539200,539326,537468,535396,531854,528783,525255,522733,520252,518751,516769,514003,511923,508449,506680,504184,502983,501168,500261,499030,496941,493068,489580,485481,481027,476544,471771,467021,461822,456466,450516,444088,437655,431794,425972,422108,418935,416272,413230,410858,409427,408817,408809,408533,409455,410196,411097,410257,409762,409611,410144,409982,408928,407187,405741,404894,403406,402417,400659,398995,396136,393882,391502,389338,387151,384852,381705,378991,377245,375463,373975,372739,371977,371115,370853,371044,371245,371913,373648,375360,375597,376252,377207,379098,381500,383555,385297,387403,389967,392644,394250,395173,397050,398426,400545,402189,403739,404586,404198,403240,402684,402316,402447,402984,403495,403643,403481,403031,402604,403111,404919,407077,407739,408472,409392,411032,413058,416093,418054,419541,420593,421808,423082,424456,427552,430024,432020,433007,433950,434975,436610,439591,442942,446291,448800,450397,451389,453154,456148,459539,462650,465155,467502,469023,470337,471872,473520,475810,477361,478361,478233,478350,478552,478986,479825,480656,481565,482673,484717,485490,485693,485732,487198,488427,489852,491843,494812,498777,501657,504067,505724,510021,515755,522375,528917,536264,544323,552864,561412,570388,581507
35,43,Montana,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251462,251269,250699,249900,249453,249530,249851,249897,249992,250427,251342,252534,253465,254188,255325,256813,258022,258931,259461,260615,261775,263210,264299,265311,266727,268435,270392,271800,273276,274533,276832,279432,282552,284441,286139,287421,289002,290675,292623,295639,299019,302475,304465,305656,306380,308396,310782,314146,317551,320716,323499,325191,326418,327351,329394,332592,336109,338560,340774,342390,344791,347434,350391,353236,356153,359213,362074,364158,366032,367984,369976,371692,372740,374253,375769,377267,378245,379161,380392,381514,382467,383351,384206,385335,386163,385256,383977,382787,383036,382926,382240,381424,380420,379801,378988,377909,376413,375242,374087,372777,370642,368695,366562,364576,363137,361899,360802,359575,358809,358625,358141,357890,357055,356384,355409,354709,353605,352029,350199,348418,346713,344857,343679,342551,342132,341344,341196,340956,340965,340896,341079,341613,342144,342826,343309,344107,344722,345701,346734,347850,349054,350542,352127,353532,354832,356232,357676,358875,360102,361263,362617,363892,365357,366878,368205,369777,371284,373056,374332,375404,376554,378101,379446,380886,381689,382483,383193,383858,385002,385635,386858,388325,390175,391428,392359,392923,393964,395014,396358,397402,398071,398867,399733,400719,401140,401974,403448,405239,406914,408147,409662,411452,413410,415491,417230,418650,420108,421716,423344,425179,427144,429509,431552,433168,434827,436685,439088,441979,445054,447853,449438,451141,452593,454603,456036,458049,460113,462196,464146,465692,467830,469468,472210,474542,476491,477987,479184,481718,483711,486134,488034,489998,491684,494210,497638,501865,507204,513334,520913,528108,536686,545951,556808,569095
13,44,Delaware,DE,219038,218887,218745,218500,218718,219236,219982,220541,221207,221865,222374,222620,222833,223348,224169,225061,225485,225512,225402,225560,225556,225545,225617,226077,226652,227099,227371,227729,227848,228016,227961,228130,228557,229221,230184,231224,232154,233036,233912,234881,236029,237312,238797,240060,241134,242089,243174,244282,245553,246869,248299,249766,251264,252707,254053,255242,256355,257465,258778,260047,261381,262580,263885,265105,266358,267545,268785,270195,271902,273631,275280,276897,278540,280261,281970,283656,285284,287071,288934,290948,292783,294851,296917,299191,301631,304448,307498,310467,313259,315902,318606,321557,324821,327935,330601,332687,335503,338648,342018,345391,348966,353625,358470,363081,366970,370627,375744,382278,387400,391091,393801,397566,402075,405473,408582,411866,416318,421025,424879,427863,431825,436117,440442,443268,445280,446974,448973,450529,451589,452526,452643,452806,451943,451729,451126,451141,451348,452543,452926,452918,451695,450611,449043,446863,444165,441340,439933,438234,436087,432090,428081,424094,421132,417763,415187,412529,410330,407742,404430,401527,398356,395969,393900,392794,391673,391088,390259,389486,388838,388374,387974,387174,386713,386321,385530,383790,381964,379537,377051,375057,372947,371146,368314,365808,362730,360314,358443,356939,354950,353097,351574,349790,347890,345507,344476,343422,343577,343125,342560,341468,340832,340145,339863,339754,340105,341056,342110,343289,343679,344092,344880,346509,348310,350672,352561,354351,355998,357004,357749,357963,359407,360475,361232,361299,361687,361770,361793,361837,362170,362874,363555,364860,365157,365898,366290,367296,367897,368307,368869,369417,370095,371115,372203,373395,374500,375941,377549,378642,379194,379836,380585,381887,382991,383222,382503,381096,380559,380691,381204,382285,383763,385520,386620,386819,386730,388069,390719,393822,396059,397148,398122,398778,399452,400003,401255,402849,404706,405688,406444,406293,405072,404061,403371,403538,403356,402763,402163,402372,403161,404685,405539,407017,409249,412282,415633,418747,422388,426735,431301,435692,440059,444505,449899,455730,462242
52,45,South Dakota,SD,134637,134658,134524,134113,133711,133395,133268,133158,133330,133534,134024,134255,134647,134790,134946,135324,136092,136688,137301,137685,138622,139594,140326,141232,141426,140784,139693,139714,140263,141898,143241,144798,144896,145121,145704,146969,149151,154032,160848,165766,168035,167944,168247,169803,171943,174245,175498,176420,177897,178342,177348,176332,176391,177984,179287,179849,180279,180457,181416,182691,183210,182541,182382,182597,183837,184105,184688,184682,185214,186147,187142,187479,187322,187652,188143,189338,190421,191662,192418,193043,193476,193507,193579,194045,195375,196785,197272,197340,196770,196749,196845,197828,199174,200695,201797,202649,202959,203633,204652,205710,206993,208471,210238,211522,212335,213194,214394,215629,216994,218251,219760,221377,223018,224418,225500,226828,228174,229558,230291,230947,231425,232091,232892,233677,234551,235258,236241,236761,237302,237454,238174,239007,239965,240609,241055,241588,242011,242529,242793,243405,243927,244714,245363,246061,246666,247188,247507,247665,247870,248169,248550,248883,249244,249555,249792,249787,249831,249690,249570,249182,248655,247948,247228,246506,245930,245334,244812,244613,244626,244838,245042,245509,246025,246388,246553,246567,246465,246361,246266,246051,245584,245093,244797,244393,244036,243944,244031,244264,244327,244555,244798,245006,245179,245394,245457,245622,245872,246171,246570,246949,247637,248336,249033,249804,250752,251746,252673,253531,254340,255185,256084,257037,257966,258686,259407,260038,260617,261134,261879,262704,263688,264526,265262,265902,266664,267598,268591,269448,270400,271431,272377,273244,273946,274892,275953,277203,278081,278919,279617,280730,281842,282919,284162,285520,286796,287789,288678,289664,290935,292305,293860,295373,296810,298303,299551,300774,302025,303397,304815,305967,306984,307772,308668,309373,310278,311159,312414,313686,315395,317005,318594,320108,321751,323454,324821,326134,327368,328288,328955,329535,330618,331749,332837,333745,334638,335496,336101,337018,338056,339140,340035,340936,341518,342190,343044,344384,345893,347685,350081,352577,355267,358397,362083,366194,370644
