RegionID,SizeRank,StateName,Lstate,Value,Date
1,28,Connecticut,CT,163662,3/1/1998
1,28,Connecticut,CT,163980,4/1/1998
1,28,Connecticut,CT,164607,5/1/1998
1,28,Connecticut,CT,165138,6/1/1998
1,28,Connecticut,CT,165594,7/1/1998
1,28,Connecticut,CT,166090,8/1/1998
1,28,Connecticut,CT,166688,9/1/1998
1,28,Connecticut,CT,167541,10/1/1998
1,28,Connecticut,CT,168542,11/1/1998
1,28,Connecticut,CT,169381,12/1/1998
1,28,Connecticut,CT,169915,1/1/1999
1,28,Connecticut,CT,170298,2/1/1999
1,28,Connecticut,CT,170975,3/1/1999
1,28,Connecticut,CT,171989,4/1/1999
1,28,Connecticut,CT,173160,5/1/1999
1,28,Connecticut,CT,174249,6/1/1999
1,28,Connecticut,CT,175376,7/1/1999
1,28,Connecticut,CT,176367,8/1/1999
1,28,Connecticut,CT,177344,9/1/1999
1,28,Connecticut,CT,178277,10/1/1999
1,28,Connecticut,CT,179375,11/1/1999
1,28,Connecticut,CT,180694,12/1/1999
1,28,Connecticut,CT,182048,1/1/2000
1,28,Connecticut,CT,183684,2/1/2000
1,28,Connecticut,CT,185218,3/1/2000
1,28,Connecticut,CT,186619,4/1/2000
1,28,Connecticut,CT,187573,5/1/2000
1,28,Connecticut,CT,188605,6/1/2000
1,28,Connecticut,CT,189782,7/1/2000
1,28,Connecticut,CT,191006,8/1/2000
1,28,Connecticut,CT,192234,9/1/2000
1,28,Connecticut,CT,193405,10/1/2000
1,28,Connecticut,CT,194689,11/1/2000
1,28,Connecticut,CT,195983,12/1/2000
21,588,Connecticut,CT,5759325,1/1/2021
21,588,Connecticut,CT,5772091,2/1/2021
21,588,Connecticut,CT,5785649,3/1/2021
21,588,Connecticut,CT,5800111,4/1/2021
21,588,Connecticut,CT,5815670,5/1/2021
20,560,Connecticut,CT,5493507,6/1/2021
20,560,Connecticut,CT,5502092,7/1/2021
20,560,Connecticut,CT,5511283,8/1/2021
19,532,Connecticut,CT,5261097,9/1/2021
19,532,Connecticut,CT,5273772,10/1/2021
20,560,Connecticut,CT,5540439,11/1/2021
20,560,Connecticut,CT,5550974,12/1/2021
1,44,Delaware,DE,216533,9/1/2013
1,44,Delaware,DE,226692,10/1/2014
1,44,Delaware,DE,134620,1/1/1996
1,44,Delaware,DE,134561,2/1/1996
1,44,Delaware,DE,134503,3/1/1996
1,44,Delaware,DE,134361,4/1/1996
1,44,Delaware,DE,134486,5/1/1996
1,44,Delaware,DE,134764,6/1/1996
1,44,Delaware,DE,135245,7/1/1996
1,44,Delaware,DE,135636,8/1/1996
1,44,Delaware,DE,136123,9/1/1996
1,44,Delaware,DE,136571,10/1/1996
1,44,Delaware,DE,136914,11/1/1996
1,44,Delaware,DE,137091,12/1/1996
1,44,Delaware,DE,137249,1/1/1997
1,44,Delaware,DE,137572,2/1/1997
1,44,Delaware,DE,138071,3/1/1997
1,44,Delaware,DE,138704,4/1/1997
1,44,Delaware,DE,139067,5/1/1997
1,44,Delaware,DE,139223,6/1/1997
1,44,Delaware,DE,139193,7/1/1997
1,44,Delaware,DE,139282,8/1/1997
1,44,Delaware,DE,139221,9/1/1997
1,44,Delaware,DE,139241,10/1/1997
1,44,Delaware,DE,139359,11/1/1997
1,44,Delaware,DE,139711,12/1/1997
1,44,Delaware,DE,140103,1/1/1998
1,44,Delaware,DE,140384,2/1/1998
1,44,Delaware,DE,140589,3/1/1998
1,44,Delaware,DE,140775,4/1/1998
1,44,Delaware,DE,140838,5/1/1998
1,44,Delaware,DE,140951,6/1/1998
1,44,Delaware,DE,140970,7/1/1998
1,44,Delaware,DE,141152,8/1/1998
1,44,Delaware,DE,141482,9/1/1998
1,44,Delaware,DE,141900,10/1/1998
1,44,Delaware,DE,142468,11/1/1998
1,44,Delaware,DE,143107,12/1/1998
1,44,Delaware,DE,143741,1/1/1999
1,44,Delaware,DE,144388,2/1/1999
1,44,Delaware,DE,144967,3/1/1999
1,44,Delaware,DE,145619,4/1/1999
1,44,Delaware,DE,146341,5/1/1999
1,44,Delaware,DE,147115,6/1/1999
1,44,Delaware,DE,147967,7/1/1999
1,44,Delaware,DE,148658,8/1/1999
1,44,Delaware,DE,149300,9/1/1999
1,44,Delaware,DE,149858,10/1/1999
1,44,Delaware,DE,150467,11/1/1999
1,44,Delaware,DE,151072,12/1/1999
1,44,Delaware,DE,151743,1/1/2000
1,44,Delaware,DE,152474,2/1/2000
1,44,Delaware,DE,153248,3/1/2000
1,44,Delaware,DE,154060,4/1/2000
1,44,Delaware,DE,154878,5/1/2000
1,44,Delaware,DE,155709,6/1/2000
1,44,Delaware,DE,156541,7/1/2000
1,44,Delaware,DE,157339,8/1/2000
1,44,Delaware,DE,158096,9/1/2000
1,44,Delaware,DE,158808,10/1/2000
1,44,Delaware,DE,159657,11/1/2000
1,44,Delaware,DE,160397,12/1/2000
21,924,Delaware,DE,4953278,1/1/2021
21,924,Delaware,DE,4966369,2/1/2021
21,924,Delaware,DE,4979934,3/1/2021
21,924,Delaware,DE,4993659,4/1/2021
21,924,Delaware,DE,5007496,5/1/2021
20,880,Delaware,DE,4714411,6/1/2021
20,880,Delaware,DE,4724755,7/1/2021
20,880,Delaware,DE,4735496,8/1/2021
19,836,Delaware,DE,4529809,9/1/2021
19,836,Delaware,DE,4530830,10/1/2021
20,880,Delaware,DE,4768709,11/1/2021
20,880,Delaware,DE,4780279,12/1/2021
1,49,District of Columbia,DC,529283,9/1/2013
1,49,District of Columbia,DC,588419,10/1/2014
1,49,District of Columbia,DC,190728,1/1/1996
1,49,District of Columbia,DC,189750,2/1/1996
1,49,District of Columbia,DC,188909,3/1/1996
1,49,District of Columbia,DC,187501,4/1/1996
1,49,District of Columbia,DC,186411,5/1/1996
1,49,District of Columbia,DC,185619,6/1/1996
1,49,District of Columbia,DC,184929,7/1/1996
1,49,District of Columbia,DC,184306,8/1/1996
1,49,District of Columbia,DC,183928,9/1/1996
1,49,District of Columbia,DC,183391,10/1/1996
1,49,District of Columbia,DC,183188,11/1/1996
1,49,District of Columbia,DC,182925,12/1/1996
1,49,District of Columbia,DC,182883,1/1/1997
1,49,District of Columbia,DC,183297,2/1/1997
1,49,District of Columbia,DC,183996,3/1/1997
1,49,District of Columbia,DC,184790,4/1/1997
1,49,District of Columbia,DC,185071,5/1/1997
1,49,District of Columbia,DC,185213,6/1/1997
1,49,District of Columbia,DC,185533,7/1/1997
1,49,District of Columbia,DC,185734,8/1/1997
1,49,District of Columbia,DC,185703,9/1/1997
1,49,District of Columbia,DC,185661,10/1/1997
1,49,District of Columbia,DC,185980,11/1/1997
1,49,District of Columbia,DC,186853,12/1/1997
1,49,District of Columbia,DC,188210,1/1/1998
1,49,District of Columbia,DC,189071,2/1/1998
1,49,District of Columbia,DC,189634,3/1/1998
1,49,District of Columbia,DC,189578,4/1/1998
1,49,District of Columbia,DC,190170,5/1/1998
1,49,District of Columbia,DC,190860,6/1/1998
