AR,Yellville,118899.32716748415,871712.84327688906,347211.46761170734
VT,Lunenburg,120038.75558745499,880066.5859880161,350538.8423190451
KY,Knifley,118842.35608606167,871295.15863094153,347045.09986797522
IN,Cutler,119639.95557255,877142.77554119995,349374.26097315003
VT,East Haven,121463.04050118165,890508.75989562913,354698.05891827482
AR,Humnoke,120323.61235287164,882155.01917618909,351370.68500424485
IA,Manly,119639.95557255,877142.77554119995,349374.26097315003
NC,Shiloh,119184.18420456166,873801.27845674928,348043.31109021493
AL,Sylvan Springs,122146.69728150332,895521.00353061839,356694.48294936976
TX,Somerset,119639.95557255,877142.77554119995,349374.26097315003
IA,Mystic,121576.98320734833,891344.13317089842,355030.7959923548
OR,Sprague River,122146.69728150332,895521.00353061839,356694.48294936976
AR,Diaz,123400.06867930168,904710.12150870159,360354.59552409523
MS,Lena,120095.7266688775,880484.27063396375,350705.21006277733
AR,Bearden,118386.58471807334,867953.66154649085,345714.14998504013
ME,Wesley,117019.27088576916,857929.17228482536,341721.30112954252
OH,Greenfield,121235.15508884833,888838.01334509079,354032.58477011509
IL,Karnak,119184.18420456166,873801.27845674928,348043.31109021493
PA,Woodward Township,120551.49830852666,883825.76971010154,352036.16073902015
PA,Perry Township,120981.94871293019,886981.62563335442,353293.16799219389
WI,Goodman,121918.81186917001,893850.25698008004,356029.00880121003
IA,Centerville,121235.15508884833,888838.01334509079,354032.58477011509
WI,Houlton,121576.98320734833,891344.13317089842,355030.7959923548
IA,Klemme,120323.61235287164,882155.01917618909,351370.68500424485
CA,Los Angeles,120303.10274997653,882004.65260406374,351310.79257683596
TX,Lipan,119867.84098488333,878813.5220917383,350039.73512130976
MI,Adrian,121804.86916300334,893014.88370481087,355696.27172713011
PA,East Mc Keesport,123741.89734112335,907216.24531788321,361352.8083329504
OK,Lone Wolf,116677.44249560832,855423.05046733073,340723.08911399508
WI,Westfield,120209.66964670499,881319.64590091992,351037.94793016498
CA,Davenport,119184.18420456166,873801.27845674928,348043.31109021493
NY,Town of Manlius,121747.89780992,892597.19706717622,355529.90319009015
IA,Moorland,120551.49830852666,883825.76971010154,352036.16073902015
AL,Carrollton,120665.44101469334,884661.14298537083,352368.89781310013
TX,Coahoma,121007.26913319332,887167.26281117834,353367.10903533979
OH,Harrisville,121804.86916300334,893014.88370481087,355696.27172713011
NC,Kittrell,120893.32642702667,886331.88953590917,353034.37196125987
CA,Escondido,121719.41213337833,892388.35374835879,355446.71892157017
PA,Thorndale,121349.09779501498,889673.38662035996,354365.32184419496
NC,Bryson City,121178.18346410415,888420.32471576915,353866.21543976734
PA,Mccalmont Township,120437.55505903834,882990.39245145838,351703.42207832477
LA,Mount Airy,123627.95409163499,906380.86805923993,361020.06967225496
MI,Breckenridge,121349.09779501498,889673.38662035996,354365.32184419496
PA,Sharpsville,122032.75457533666,894685.63025534921,356361.7458752899
IA,Cedar Rapids,120589.479029475,884104.22614073334,352147.07256817498
TN,Lyles,120209.66964670499,881319.64590091992,351037.94793016498
IA,Fort Dodge,120095.72694053833,880484.27262565074,350705.21085608506
NH,Andover,120209.66964670499,881319.64590091992,351037.94793016498
VA,Broad Run,121121.21238268167,888002.64006982162,353699.84769603523
PA,Jackson Township,121223.76065523516,888754.47482255171,353999.31058672245
NE,Swanton,120779.38372086,885496.51626064,352701.63488718
TN,Reagan,119184.18420456166,873801.27845674928,348043.31109021493
AR,Garner,121007.26913319332,887167.26281117834,353367.10903533979
RI,Bradford,121576.98320734833,891344.13317089842,355030.7959923548
IA,Oxford,120551.49830852666,883825.76971010154,352036.16073902015
AL,Crossville,121007.26913319332,887167.26281117834,353367.10903533979
LA,Slaughter,121121.21238268167,888002.64006982162,353699.84769603523
MO,Saint Thomas,120095.72694053833,880484.27262565074,350705.21085608506
WV,Weston,119070.24149839499,872965.90518147987,347710.57401613495
IA,Goose Lake,119753.89827871666,877978.14881646913,349706.99804722989
PA,Harleysville,121576.98320734833,891344.13317089842,355030.7959923548
MD,Cobb Island,120779.38372086,885496.51626064,352701.63488718
VT,Reading,121235.15508884833,888838.01334509079,354032.58477011509
LA,Athens,118158.69903407917,866282.9130042654,345048.67504357256
NY,Mc Donough,119298.12691072833,874636.65173201845,348376.0481642948
FL,Sunny Isles Beach,119184.18420456166,873801.27845674928,348043.31109021493
KS,Bentley,121804.86916300334,893014.88370481087,355696.27172713011
OK,Wetumka,122260.64053099167,896356.38078926154,357027.2216100652
FL,Vernon,119981.78423437168,879648.89935038157,350372.4737820052
NJ,Trenton,125177.576308138,917741.95495967357,365545.29800494196
NH,Nelson,120323.61235287164,882155.01917618909,351370.68500424485
ME,Corinna,124425.55357812332,912228.48496949836,363349.23077742977
PA,Westfield Township,120209.66964670499,881319.64590091992,351037.94793016498
MO,Deepwater,121007.26913319332,887167.26281117834,353367.10903533979
PA,North Wales,121576.98320734833,891344.13317089842,355030.7959923548
PA,Hereford Township,120437.55505903834,882990.39245145838,351703.42207832477
SD,Sioux Falls,120486.38795786498,883348.41184564447,351846.02458813926
MA,Whately,120437.55505903834,882990.39245145838,351703.42207832477
GA,Whitesburg,120665.44101469334,884661.14298537083,352368.89781310013
KY,Brodhead,118842.35608606167,871295.15863094153,347045.09986797522
WY,McKinnon,121121.21238268167,888002.64006982162,353699.84769603523
WV,Alderson,119867.84098488333,878813.5220917383,350039.73512130976
MN,Angle Inlet,118956.29879222834,872130.5319062107,347377.83694205509
NE,Minden,119526.01286638335,876307.40226593078,349041.5238990701
MI,Whitmore Lake,121463.04077284251,890508.76188731624,354698.05971158267
NE,Manley,118500.52742424,868789.03482176003,346046.88705912
MO,Henrietta,121690.92645683666,892179.51042954146,355363.53465305018
IA,Galva,120665.44101469334,884661.14298537083,352368.89781310013
MA,Littleton,121349.09779501498,889673.38662035996,354365.32184419496
FL,Jennings,119184.18420456166,873801.27845674928,348043.31109021493
TX,Kermit,120323.61235287164,882155.01917618909,351370.68500424485
MI,River Rouge,124425.55357812332,912228.48496949836,363349.23077742977
OH,Bellevue,120266.64127144916,881737.33453024155,351204.31726051267
MI,Northville,119924.81260962749,879231.21072105994,350206.10445165751
NY,New Scotland,120665.44101469334,884661.14298537083,352368.89781310013
NC,Smyrna,121576.98320734833,891344.13317089842,355030.7959923548
KS,Beaumont,121463.04050118165,890508.75989562913,354698.05891827482
OH,Leipsic,119867.84098488333,878813.5220917383,350039.73512130976
IN,Syracuse,121576.98320734833,891344.13317089842,355030.7959923548
MN,Boyd,119070.24149839499,872965.90518147987,347710.57401613495
MD,Whaleyville,122260.64053099167,896356.38078926154,357027.2216100652
OH,Twinsburg,120893.32642702667,886331.88953590917,353034.37196125987
CO,Briggsdale,122146.69728150332,895521.00353061839,356694.48294936976
WI,Okauchee,121576.98320734833,891344.13317089842,355030.7959923548
NY,Woodridge,125678.92497592168,921417.60294758156,367009.34335215524
NC,Grimesland,120893.32642702667,886331.88953590917,353034.37196125987
NY,Boylston,121804.86916300334,893014.88370481087,355696.27172713011
IL,Leland,122260.64053099167,896356.38078926154,357027.2216100652
IL,Carpentersville,119753.89827871666,877978.14881646913,349706.99804722989
NM,Coyote,120893.32642702667,886331.88953590917,353034.37196125987
MS,Isola,122146.69728150332,895521.00353061839,356694.48294936976
NC,Havelock,121007.26913319332,887167.26281117834,353367.10903533979
PA,New Beaver,121121.21211102084,888002.63807813462,353699.84690272744
WI,Minong,119298.12691072833,874636.65173201845,348376.0481642948
IA,Greenville,118500.52742424,868789.03482176003,346046.88705912
WA,Rosalia,120209.66964670499,881319.64590091992,351037.94793016498
CO,Edwards,121918.81186917001,893850.25698008004,356029.00880121003
CA,Johannesburg,122830.35460514665,900533.25114898151,358690.90856708016
PA,Lower Mahanoy Township,119639.95557255,877142.77554119995,349374.26097315003
CA,Needles,124539.49682761167,913063.86222814163,363681.9694381252
MI,Sumner,121349.09779501498,889673.38662035996,354365.32184419496
ME,Searsmont,121576.98320734833,891344.13317089842,355030.7959923548
OH,South Solon,120323.61235287164,882155.01917618909,351370.68500424485
NY,South Fallsburg,126362.58121292165,926429.84259919683,369005.7657966346
KY,Minnie,121007.26913319332,887167.26281117834,353367.10903533979
NM,Questa,121918.81186917001,893850.25698008004,356029.00880121003
IN,Petersburg,120551.49830852666,883825.76971010154,352036.16073902015
VA,Goshen,119753.89827871666,877978.14881646913,349706.99804722989
VA,Stony Creek,121576.98320734833,891344.13317089842,355030.7959923548
KY,Boons Camp,119753.89827871666,877978.14881646913,349706.99804722989
NC,Rockwell,120779.38372086,885496.51626064,352701.63488718
WA,University Place,121633.95483209248,891761.82180021983,355197.16532270244
NE,North Bend,119526.01286638335,876307.40226593078,349041.5238990701
LA,Harvey,120665.44101469334,884661.14298537083,352368.89781310013
AL,Margaret,121121.21238268167,888002.64006982162,353699.84769603523
CA,Gerber,121918.81186917001,893850.25698008004,356029.00880121003
CA,Planada,118956.29879222834,872130.5319062107,347377.83694205509
MN,Milaca,119753.89827871666,877978.14881646913,349706.99804722989
NY,Coram,121804.86916300334,893014.88370481087,355696.27172713011
IL,Dupo,123172.18326696834,903039.37495816313,359689.12137593539
UT,Morgan,120665.44101469334,884661.14298537083,352368.89781310013
WI,Monticello,119639.95557255,877142.77554119995,349374.26097315003
TX,Splendora,120209.66964670499,881319.64590091992,351037.94793016498
RI,Richmond,121216.16454726693,888698.78380198346,353977.12832666584
VT,Chelsea,120323.61235287164,882155.01917618909,351370.68500424485
TN,Middleton,119753.89827871666,877978.14881646913,349706.99804722989
TX,Ore City,120095.72694053833,880484.27262565074,350705.21085608506
FL,Micco,119867.84098488333,878813.5220917383,350039.73512130976
NY,Town of New Paltz,122944.29731131332,901368.62442425068,359023.64564116008
CA,San Fernando,121349.09779501498,889673.38662035996,354365.32184419496
MO,Russellville,120437.55505903834,882990.39245145838,351703.42207832477
IA,Cushing,119981.78423437168,879648.89935038157,350372.4737820052
TX,Kerrville,120779.38372086,885496.51626064,352701.63488718
MI,Montague,121576.98320734833,891344.13317089842,355030.7959923548
CT,Roxbury,123058.24001748,902203.99769951997,359356.38271524
WI,Ettrick,119639.95557255,877142.77554119995,349374.26097315003
IL,Newton,118614.47013040665,869624.4080970292,346379.62413319986
OH,Macedonia,121349.09779501498,889673.38662035996,354365.32184419496
MS,Holly Springs,121690.92645683666,892179.51042954146,355363.53465305018
IL,Mulberry Grove,119526.01286638335,876307.40226593078,349041.5238990701
AR,McRae,118842.35608606167,871295.15863094153,347045.09986797522
MI,North Street,120779.38372086,885496.51626064,352701.63488718
NH,Wilton,121235.15508884833,888838.01334509079,354032.58477011509
IL,Hebron,120437.55505903834,882990.39245145838,351703.42207832477
CT,Litchfield,122108.71656055501,895242.5470999867,356583.571120215
OK,Calera,120893.32642702667,886331.88953590917,353034.37196125987
SC,Mountain Rest,118956.29879222834,872130.5319062107,347377.83694205509
OR,Marcola,121349.09779501498,889673.38662035996,354365.32184419496
NY,Bellmont,118956.29852056749,872130.52991452382,347377.83614874736
MN,Renville,119867.84098488333,878813.5220917383,350039.73512130976
NH,Campton,123286.12542981333,903874.74425005831,360021.85686339979
KY,Baxter,121766.88807984054,892736.42461859633,355585.35884023161
CA,Carmel-by-the-Sea,120551.49803686583,883825.76771841454,352036.15994571242
VA,Huntly,121121.21238268167,888002.64006982162,353699.84769603523
MN,Hallock,129211.15158369664,947314.19439779676,377324.20058170956
AZ,Munds Park,122830.35460514665,900533.25114898151,358690.90856708016
OH,Portage Lakes,121463.04050118165,890508.75989562913,354698.05891827482
AL,Hazel Green,122260.64053099167,896356.38078926154,357027.2216100652
CA,Portola,120551.49830852666,883825.76971010154,352036.16073902015
IL,Mascoutah,120779.38372086,885496.51626064,352701.63488718
ME,Orient,119298.12691072833,874636.65173201845,348376.0481642948
OH,Williamstown,122602.46864949165,898862.50061506906,358025.43283230485
FL,Saint Petersburg,120737.95000952667,885192.74416054203,352580.63958751457
NY,Town Of Lindley,120779.38372086,885496.51626064,352701.63488718
CA,Washington,118842.35608606167,871295.15863094153,347045.09986797522
VA,Big Island,120665.44101469334,884661.14298537083,352368.89781310013
AL,Moulton,119639.95557255,877142.77554119995,349374.26097315003
PA,Emigsville,122602.46864949165,898862.50061506906,358025.43283230485
NY,Town Of Freedom,120209.66964670499,881319.64590091992,351037.94793016498
GA,Springfield,120437.55505903834,882990.39245145838,351703.42207832477
TX,Browndell,119867.84098488333,878813.5220917383,350039.73512130976
WI,Lakewood,120095.72694053833,880484.27262565074,350705.21085608506
NC,Linwood,121576.98320734833,891344.13317089842,355030.7959923548
WI,Randolph,118272.64174024582,867118.28627953457,345381.41211765242
OK,Talala,120209.66964670499,881319.64590091992,351037.94793016498
OH,Ridgeway,120095.72694053833,880484.27262565074,350705.21085608506
IL,Paw Paw,123172.18326696834,903039.37495816313,359689.12137593539
KS,Pleasanton,120209.66964670499,881319.64590091992,351037.94793016498
ID,Juliaetta,120893.32642702667,886331.88953590917,353034.37196125987
TN,Louisville,122374.58323715834,897191.75406453072,357359.95868414507
VA,Halifax,120095.72694053833,880484.27262565074,350705.21085608506
IL,Winnetka,119184.18420456166,873801.27845674928,348043.31109021493
TX,Aledo,119526.01286638335,876307.40226593078,349041.5238990701
MI,Iron Mountain,119981.78423437168,879648.89935038157,350372.4737820052
LA,Mount Hermon,121349.09779501498,889673.38662035996,354365.32184419496
MT,Stockett,122146.69728150332,895521.00353061839,356694.48294936976
NM,Nogal,118842.35608606167,871295.15863094153,347045.09986797522
ME,Guilford,122602.46864949165,898862.50061506906,358025.43283230485
NY,Port Henry,119753.89827871666,877978.14881646913,349706.99804722989
WI,Oshkosh,123314.6112421854,904083.58856471919,360105.04152857361
MS,Como,120893.32642702667,886331.88953590917,353034.37196125987
MN,Scandia,120779.38372086,885496.51626064,352701.63488718
CO,Hooper,119867.84098488333,878813.5220917383,350039.73512130976
NC,Prospect Hill,119867.84098488333,878813.5220917383,350039.73512130976
PA,Curtin Township,118728.41283657332,870459.78137229837,346712.36120727978
TX,Estelline,119867.84098488333,878813.5220917383,350039.73512130976
AR,Rison,119981.78423437168,879648.89935038157,350372.4737820052
NE,Deweese,116335.61383378666,852916.92665814911,339724.87630513986
NJ,Colonia,122659.44000257499,899280.18725270382,358191.80136934482
AZ,Overgaard,123058.24001748,902203.99769951997,359356.38271524
VT,Lowell,121235.15508884833,888838.01334509079,354032.58477011509
ME,Stockton Springs,120893.32642702667,886331.88953590917,353034.37196125987
VA,Newport,120209.66964670499,881319.64590091992,351037.94793016498
VA,Cartersville,119867.84098488333,878813.5220917383,350039.73512130976
VT,Pownal,121121.21238268167,888002.64006982162,353699.84769603523
OH,Cambridge,119981.78423437168,879648.89935038157,350372.4737820052
NE,Lyons,120437.55505903834,882990.39245145838,351703.42207832477
LA,Doyline,119639.95557255,877142.77554119995,349374.26097315003
FL,Tarpon Springs,121007.26940485416,887167.26480286533,353367.10982864752
TN,Pulaski,119981.78423437168,879648.89935038157,350372.4737820052
AL,Courtland,120437.55505903834,882990.39245145838,351703.42207832477
TX,Batson,119412.06988855582,875472.0269989745,348708.78603168239
WA,Coulee Dam,118614.47013040665,869624.4080970292,346379.62413319986
IA,Smithland,119184.18420456166,873801.27845674928,348043.31109021493
MI,Cornell,120779.38372086,885496.51626064,352701.63488718
MO,Asbury,120209.66964670499,881319.64590091992,351037.94793016498
MN,Plummer,117475.04198209666,861270.66737758915,343052.25021916989
WI,Curtiss,119981.78423437168,879648.89935038157,350372.4737820052
WA,Glenwood,119526.01286638335,876307.40226593078,349041.5238990701
MO,Kimberling City,119867.84098488333,878813.5220917383,350039.73512130976
IL,Fox River Grove,120665.44101469334,884661.14298537083,352368.89781310013
VA,Nokesville,121804.86916300334,893014.88370481087,355696.27172713011
IA,Monmouth,119867.84098488333,878813.5220917383,350039.73512130976
FL,Satellite Beach,119981.78423437168,879648.89935038157,350372.4737820052
AR,Lynn,120323.61235287164,882155.01917618909,351370.68500424485
CA,Camptonville,122032.75457533666,894685.63025534921,356361.7458752899
TX,North Zulch,119298.12691072833,874636.65173201845,348376.0481642948
NJ,Berkeley Heights,119867.84098488333,878813.5220917383,350039.73512130976
SD,Renner,120665.44101469334,884661.14298537083,352368.89781310013
TN,Cumberland Gap,119753.89827871666,877978.14881646913,349706.99804722989
AZ,Aguila,124311.61141527833,911393.11567760305,363016.49528996536
TN,Rickman,119981.78423437168,879648.89935038157,350372.4737820052
OH,Orient,119867.84098488333,878813.5220917383,350039.73512130976
NJ,Sayreville,122602.46864949165,898862.50061506906,358025.43283230485
VT,Shoreham,120209.66964670499,881319.64590091992,351037.94793016498
AL,Madison,121918.81186917001,893850.25698008004,356029.00880121003
PA,New Brighton,121576.98320734833,891344.13317089842,355030.7959923548
CA,Woodlake,121007.26913319332,887167.26281117834,353367.10903533979
MA,Pittsfield,120209.66964670499,881319.64590091992,351037.94793016498
VA,Herndon,121576.98320734833,891344.13317089842,355030.7959923548
CA,Big Sur,121804.86916300334,893014.88370481087,355696.27172713011
PA,Mount Pocono,124767.38223994499,914734.60877867998,364347.44358628499
KY,Fredonia,119981.78423437168,879648.89935038157,350372.4737820052
LA,New Llano,120665.44101469334,884661.14298537083,352368.89781310013
OH,Campbell,124653.43899045663,913899.2315200367,364014.70492558955
TX,Alpine,118424.56557485207,868232.11897296598,345825.06221084873
NC,Angier,121576.98320734833,891344.13317089842,355030.7959923548
NY,Hawthorne,121349.09779501498,889673.38662035996,354365.32184419496
MI,Marlette,121007.26913319332,887167.26281117834,353367.10903533979
WI,Janesville,120209.66964670499,881319.64590091992,351037.94793016498
WI,Mount Horeb,120779.38372086,885496.51626064,352701.63488718
MO,Cosby,120665.44101469334,884661.14298537083,352368.89781310013
CA,Pilot Hill,120893.32642702667,886331.88953590917,353034.37196125987
WA,Hamilton,121121.21238268167,888002.64006982162,353699.84769603523
NJ,Fair Lawn,120437.55505903834,882990.39245145838,351703.42207832477
IA,Aurora,118956.29879222834,872130.5319062107,347377.83694205509
WI,Suamico,121349.09779501498,889673.38662035996,354365.32184419496
NY,Newstead,121576.98320734833,891344.13317089842,355030.7959923548
FL,Carrabelle,120722.41236777666,885078.82962300535,352535.26635014004
TX,Victoria,119041.75582185334,872757.06186266278,347627.38974761503
ME,Woodstock,121007.26913319332,887167.26281117834,353367.10903533979
MS,Long Beach,120209.66964670499,881319.64590091992,351037.94793016498
CT,Watertown,121918.81186917001,893850.25698008004,356029.00880121003
TX,Rockdale,121121.21211102084,888002.63807813462,353699.84690272744
VA,Fries,119981.78423437168,879648.89935038157,350372.4737820052
NJ,Paramus,120437.55505903834,882990.39245145838,351703.42207832477
TX,Ira,119070.24149839499,872965.90518147987,347710.57401613495
VA,Columbia,120437.55505903834,882990.39245145838,351703.42207832477
VA,Pittsville,121007.26913319332,887167.26281117834,353367.10903533979
OH,Mount Perry,120665.44101469334,884661.14298537083,352368.89781310013
NC,Seagrove,120095.72694053833,880484.27262565074,350705.21085608506
TX,Anson,119070.24149839499,872965.90518147987,347710.57401613495
IL,Ellis Grove,121576.98320734833,891344.13317089842,355030.7959923548
VA,Reva,120836.35507394331,885914.20289827453,352868.0034242199
NC,Creston,120437.55505903834,882990.39245145838,351703.42207832477
OH,North Hampton,121918.81186917001,893850.25698008004,356029.00880121003
MT,Fromberg,117475.04198209666,861270.66737758915,343052.25021916989
IA,Castana,121463.04050118165,890508.75989562913,354698.05891827482
IN,Terre Haute,120177.11466541761,881080.96839132498,350942.88042137295
WA,Maple Falls,123058.24001748,902203.99769951997,359356.38271524
IL,Gillespie,119412.07016021665,875472.02899066149,348708.78682499018
NY,Town of Owego,119981.78423437168,879648.89935038157,350372.4737820052
AR,Flippin,118158.69903407917,866282.9130042654,345048.67504357256
NJ,Irvington,122374.58323715834,897191.75406453072,357359.95868414507
CA,Bakersfield,121450.38032123462,890415.94152801565,354661.08848484722
NJ,South Amboy,122944.29731131332,901368.62442425068,359023.64564116008
MN,Clara City,119753.89827871666,877978.14881646913,349706.99804722989
VT,Plainfield,121576.98320734833,891344.13317089842,355030.7959923548
AK,Hope,121463.04050118165,890508.75989562913,354698.05891827482
OH,Christiansburg,121235.15508884833,888838.01334509079,354032.58477011509
MA,Cheshire,121576.98320734833,891344.13317089842,355030.7959923548
NY,Town of Naples,121576.98320734833,891344.13317089842,355030.7959923548
OK,Elgin,119184.18420456166,873801.27845674928,348043.31109021493
NJ,Galloway Township,122716.41135565833,899697.87389033847,358358.16990638484
WV,Paden City,121235.15508884833,888838.01334509079,354032.58477011509
OH,Nelsonville,120095.7266688775,880484.27063396375,350705.21006277733
MN,Franklin,120323.61235287164,882155.01917618909,351370.68500424485
MI,Dafter,125109.21090176667,917240.73258786148,365345.65639514016
MI,Saint Joseph,121349.09779501498,889673.38662035996,354365.32184419496
IN,Lafayette,121235.154980184,888838.01254841604,354032.58445279201
NY,Town Of Stephentown,121690.92645683666,892179.51042954146,355363.53465305018
PA,Apolacon Township,116221.67112761999,852081.55338287994,339392.13923105999
WY,Lysite,119412.07016021665,875472.02899066149,348708.78682499018
WA,Ashford,123058.24001748,902203.99769951997,359356.38271524
WI,Delafield,120779.38372086,885496.51626064,352701.63488718
IA,Lehigh,120665.44101469334,884661.14298537083,352368.89781310013
AR,Bryant,121121.21238268167,888002.64006982162,353699.84769603523
FL,Perry,119696.92692563332,877560.46217883448,349540.62951018993
TX,Leggett,120095.72694053833,880484.27262565074,350705.21085608506
IA,Grandview,118956.29879222834,872130.5319062107,347377.83694205509
IA,Clarksville,118956.29879222834,872130.5319062107,347377.83694205509
AZ,Eagar,119753.89827871666,877978.14881646913,349706.99804722989
NY,East Bloomfield,121121.21238268167,888002.64006982162,353699.84769603523
OK,Alderson,120323.61235287164,882155.01917618909,351370.68500424485
TN,Sale Creek,121007.26913319332,887167.26281117834,353367.10903533979
IL,Dahlgren,121235.15508884833,888838.01334509079,354032.58477011509
KS,Marquette,119412.07016021665,875472.02899066149,348708.78682499018
NJ,Fair Haven,121804.86916300334,893014.88370481087,355696.27172713011
TX,Pecos,120323.61235287164,882155.01917618909,351370.68500424485
WV,Sugar Grove,120551.49830852666,883825.76971010154,352036.16073902015
CA,Sunnyvale,120380.58384178541,882572.70680966717,351537.0539379387
AZ,Kingman,121377.58347155666,889882.22993917728,354448.50611271494
SC,Eastover,118728.41283657332,870459.78137229837,346712.36120727978
AL,Logan,119981.78423437168,879648.89935038157,350372.4737820052
SD,Tabor,118614.47013040665,869624.4080970292,346379.62413319986
MI,Flint,123725.61934596665,907096.90286423836,361305.27310526854
PA,Sligo,120323.61235287164,882155.01917618909,351370.68500424485
CA,Hayfork,118500.52742424,868789.03482176003,346046.88705912
CA,Burnt Ranch,120665.44101469334,884661.14298537083,352368.89781310013
AL,Nauvoo,120209.66964670499,881319.64590091992,351037.94793016498
OR,Estacada,120779.38372086,885496.51626064,352701.63488718
AR,Mount Judea,119753.89827871666,877978.14881646913,349706.99804722989
SD,Bridgewater,120779.38372086,885496.51626064,352701.63488718
AR,West Memphis,120209.66964670499,881319.64590091992,351037.94793016498
PA,Hazle Township,120646.45038255834,884521.91277836799,352313.441105215
VA,Farnham,119981.78423437168,879648.89935038157,350372.4737820052
PA,Farrell,116221.67112761999,852081.55338287994,339392.13923105999
GA,Mauk,119582.98421946666,876725.08890356531,349207.89243611001
VT,Cambridge,120608.46966161,884243.45634773618,352202.52927606017
UT,Heber City,120893.32642702667,886331.88953590917,353034.37196125987
TN,Savannah,119298.12691072833,874636.65173201845,348376.0481642948
MI,Mattawan,120893.32642702667,886331.88953590917,353034.37196125987
OR,North Bend,120893.32642702667,886331.88953590917,353034.37196125987
KY,Springfield,119981.78423437168,879648.89935038157,350372.4737820052
ID,Idaho Falls,122070.73565849944,894964.08934156352,356472.65876218834
NE,Norfolk,119526.01286638335,876307.40226593078,349041.5238990701
IA,Ames,120323.61235287164,882155.01917618909,351370.68500424485
FL,Homosassa,121463.04050118165,890508.75989562913,354698.05891827482
NC,Powellsville,119412.07016021665,875472.02899066149,348708.78682499018
MN,Crosby,118956.29879222834,872130.5319062107,347377.83694205509
MO,Anniston,116107.72828562293,851246.17911176733,339059.40176032623
TX,Woodville,120475.53632330833,883268.85286546417,351814.33549409511
MA,Dighton,121292.12644193167,889255.69998272543,354198.95330715505
NC,Dillsboro,117588.98495992417,862106.04264454544,343384.9880865576
PA,Slickville,120665.44101469334,884661.14298537083,352368.89781310013
VT,Elmore,121007.26913319332,887167.26281117834,353367.10903533979
TX,Progreso,119184.18420456166,873801.27845674928,348043.31109021493
WI,Wisconsin Rapids,119791.87936187943,878256.60790268355,349817.91093412833
NJ,Princeton,120703.42191674889,884939.60074379388,352479.81017112674
PA,Latimore Township,122146.69728150332,895521.00353061839,356694.48294936976
ID,Arbon,121349.09779501498,889673.38662035996,354365.32184419496
IA,Moulton,121121.21238268167,888002.64006982162,353699.84769603523
KY,Utica,119981.78423437168,879648.89935038157,350372.4737820052
PA,Unionville,118386.58471807334,867953.66154649085,345714.14998504013
ME,Palmyra,122374.58323715834,897191.75406453072,357359.95868414507
MT,Whitehall,120779.38372086,885496.51626064,352701.63488718
NM,Winston,119298.12691072833,874636.65173201845,348376.0481642948
MT,Missoula,122739.20011422034,899864.95013874187,358424.71795584698
OH,Rossburg,119526.01286638335,876307.40226593078,349041.5238990701
GA,Morganton,120437.55505903834,882990.39245145838,351703.42207832477
KS,Piqua,119412.07016021665,875472.02899066149,348708.78682499018
MI,Riga,120665.44101469334,884661.14298537083,352368.89781310013
ND,Walhalla,119981.78423437168,879648.89935038157,350372.4737820052
KY,Frakes,121804.86916300334,893014.88370481087,355696.27172713011
VT,Barnard,120323.61235287164,882155.01917618909,351370.68500424485
MD,Poolesville,120893.32642702667,886331.88953590917,353034.37196125987
IN,Sulphur,120437.55505903834,882990.39245145838,351703.42207832477
CA,Huron,121576.98320734833,891344.13317089842,355030.7959923548
NC,Lumberton,119810.86990346083,878395.83744579076,349873.36737757758
NC,Gibson,118272.64174024582,867118.28627953457,345381.41211765242
SC,Blenheim,116791.38520177499,856258.4237425999,341055.82618807495
LA,Natchitoches,119298.12691072833,874636.65173201845,348376.0481642948
CO,Pritchett,118386.58471807334,867953.66154649085,345714.14998504013
CA,Bayside,120665.44101469334,884661.14298537083,352368.89781310013
OH,Addyston,127957.78127254167,938125.08438646165,373664.09118021524
GA,Tyrone,120437.55505903834,882990.39245145838,351703.42207832477
MD,Hanover,120779.38372086,885496.51626064,352701.63488718
WI,Hollandale,120551.49830852666,883825.76971010154,352036.16073902015
ME,Weston,115651.95705346498,847904.68302315986,337728.45227404498
LA,Kentwood,113373.100756845,831197.20158428,331073.70444598497
MD,Wye Mills,122146.69728150332,895521.00353061839,356694.48294936976
NV,Ruby Valley,118842.35608606167,871295.15863094153,347045.09986797522
NJ,Haddonfield,120893.32642702667,886331.88953590917,353034.37196125987
MT,Fairfield,121918.81186917001,893850.25698008004,356029.00880121003
MN,Wright,119298.12691072833,874636.65173201845,348376.0481642948
IA,New Sharon,119981.78423437168,879648.89935038157,350372.4737820052
ME,Dexter,122716.41135565833,899697.87389033847,358358.16990638484
IN,Gosport,120665.44101469334,884661.14298537083,352368.89781310013
MN,Danvers,119753.89827871666,877978.14881646913,349706.99804722989
OK,Dill City,119867.84098488333,878813.5220917383,350039.73512130976
TX,Breckenridge,118044.75605625167,865447.53773730923,344715.9371761849
VA,Spout Spring,119526.01286638335,876307.40226593078,349041.5238990701
CA,Fort Jones,119981.78423437168,879648.89935038157,350372.4737820052
ID,Driggs,121349.09779501498,889673.38662035996,354365.32184419496
MS,Ripley,119526.01286638335,876307.40226593078,349041.5238990701
NE,Cozad,120323.61235287164,882155.01917618909,351370.68500424485
PA,Curwensville,119753.89827871666,877978.14881646913,349706.99804722989
MN,Saint Francis,120323.61235287164,882155.01917618909,351370.68500424485
ME,Harrington,121804.86916300334,893014.88370481087,355696.27172713011
